timestamp,order_id,symbol,entity_name,side,quantity,price,strategy,outcome,reason,market,session_phase,equity,cash,day_pnl_pct,execution_mode
2026-08-04T17:09:25+00:00,87003af5fb8845d5a1b37539a9c75f18,AMAT,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""699407f9-8332-4d16-a822-b50391031474""],""symbol"":""AMAT""}",,,,,,auto
2026-08-04T17:09:25+00:00,87003af5fb8845d5a1b37539a9c75f18,AMAT,"Applied Materials, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,102006.43,40608.57,0.009027656397094217,auto
2026-08-04T17:09:25+00:00,50e9851d356b4564a97112f7b5339514,AMD,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:09:26+00:00,50e9851d356b4564a97112f7b5339514,AMD,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bfc414c9-9371-49fb-b0ff-151efc5329f4""],""symbol"":""AMD""}",,,,,,auto
2026-08-04T17:09:26+00:00,50e9851d356b4564a97112f7b5339514,AMD,"Advanced Micro Devices, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,102005.76,40608.57,0.009021028888124595,auto
2026-08-04T17:09:26+00:00,8470eaffe2084ea3aef28bfdf9b27ae4,GS,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:09:26+00:00,8470eaffe2084ea3aef28bfdf9b27ae4,GS,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bb1e0d5b-23bd-4f11-8961-8931a9ccfc07""],""symbol"":""GS""}",,,,,,auto
2026-08-04T17:09:26+00:00,8470eaffe2084ea3aef28bfdf9b27ae4,GS,"The Goldman Sachs Group, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,102006.5,40608.57,0.009028348823404548,auto
2026-08-04T17:09:26+00:00,c24ea707587c4e4e96c54cfa2f1dcb3d,MS,,sell,82.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:09:27+00:00,c24ea707587c4e4e96c54cfa2f1dcb3d,MS,autonomous-executor,sell,82.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""82"",""held_for_orders"":""82"",""message"":""insufficient qty available for order (requested: 82, available: 0)"",""related_orders"":[""8fc541eb-e22a-44a2-9204-787212873940"",""14aa2dbb-4055-4208-865e-1fab75c0ccb4""],""symbol"":""MS""}",,,,,,auto
2026-08-04T17:09:27+00:00,c24ea707587c4e4e96c54cfa2f1dcb3d,MS,Morgan Stanley,sell,82.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,102002.81,40608.57,0.008991848065049338,auto
2026-08-04T17:14:27+00:00,9a66d8b245e840acbb78b9a0ab18e6b5,AMAT,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:14:28+00:00,9a66d8b245e840acbb78b9a0ab18e6b5,AMAT,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""699407f9-8332-4d16-a822-b50391031474""],""symbol"":""AMAT""}",,,,,,auto
2026-08-04T17:14:28+00:00,9a66d8b245e840acbb78b9a0ab18e6b5,AMAT,"Applied Materials, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101985.64,40608.57,0.008822005782946766,auto
2026-08-04T17:14:28+00:00,41395dd84a6b4a328c7a3716c73bfbe7,AMD,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:14:28+00:00,41395dd84a6b4a328c7a3716c73bfbe7,AMD,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bfc414c9-9371-49fb-b0ff-151efc5329f4""],""symbol"":""AMD""}",,,,,,auto
2026-08-04T17:14:28+00:00,41395dd84a6b4a328c7a3716c73bfbe7,AMD,"Advanced Micro Devices, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101984.33,40608.57,0.008809047519140476,auto
2026-08-04T17:14:28+00:00,c3d6d95d145649d8ad247e12b3fb787c,GS,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:14:28+00:00,c3d6d95d145649d8ad247e12b3fb787c,GS,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bb1e0d5b-23bd-4f11-8961-8931a9ccfc07""],""symbol"":""GS""}",,,,,,auto
2026-08-04T17:14:28+00:00,c3d6d95d145649d8ad247e12b3fb787c,GS,"The Goldman Sachs Group, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101985.06,40608.57,0.008816268536376013,auto
2026-08-04T17:14:28+00:00,00ed0b106d364dcb84a162139e5ef438,MS,,sell,82.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:14:29+00:00,00ed0b106d364dcb84a162139e5ef438,MS,autonomous-executor,sell,82.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""82"",""held_for_orders"":""82"",""message"":""insufficient qty available for order (requested: 82, available: 0)"",""related_orders"":[""8fc541eb-e22a-44a2-9204-787212873940"",""14aa2dbb-4055-4208-865e-1fab75c0ccb4""],""symbol"":""MS""}",,,,,,auto
2026-08-04T17:14:29+00:00,00ed0b106d364dcb84a162139e5ef438,MS,Morgan Stanley,sell,82.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101985.06,40608.57,0.008816268536376013,auto
2026-08-04T17:19:29+00:00,62acdee313ea47aaa194f7db4fcad5c7,AMAT,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:19:30+00:00,62acdee313ea47aaa194f7db4fcad5c7,AMAT,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""699407f9-8332-4d16-a822-b50391031474""],""symbol"":""AMAT""}",,,,,,auto
2026-08-04T17:19:30+00:00,62acdee313ea47aaa194f7db4fcad5c7,AMAT,"Applied Materials, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101996.04,40608.57,0.008924880549042627,auto
2026-08-04T17:19:30+00:00,f55a4ccaf7b0405ab300312c584284a7,AMD,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:19:30+00:00,f55a4ccaf7b0405ab300312c584284a7,AMD,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bfc414c9-9371-49fb-b0ff-151efc5329f4""],""symbol"":""AMD""}",,,,,,auto
2026-08-04T17:19:30+00:00,f55a4ccaf7b0405ab300312c584284a7,AMD,"Advanced Micro Devices, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101996.04,40608.57,0.008924880549042627,auto
2026-08-04T17:19:30+00:00,53ca87d309794da098d44b4430925556,GS,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:19:31+00:00,53ca87d309794da098d44b4430925556,GS,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bb1e0d5b-23bd-4f11-8961-8931a9ccfc07""],""symbol"":""GS""}",,,,,,auto
2026-08-04T17:19:31+00:00,53ca87d309794da098d44b4430925556,GS,"The Goldman Sachs Group, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101994.62,40608.57,0.008910834186748779,auto
2026-08-04T17:19:31+00:00,0fff3913d4c84273b1c1a978ebb3b819,MS,,sell,82.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:19:31+00:00,0fff3913d4c84273b1c1a978ebb3b819,MS,autonomous-executor,sell,82.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""82"",""held_for_orders"":""82"",""message"":""insufficient qty available for order (requested: 82, available: 0)"",""related_orders"":[""8fc541eb-e22a-44a2-9204-787212873940"",""14aa2dbb-4055-4208-865e-1fab75c0ccb4""],""symbol"":""MS""}",,,,,,auto
2026-08-04T17:19:31+00:00,0fff3913d4c84273b1c1a978ebb3b819,MS,Morgan Stanley,sell,82.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101994.81,40608.57,0.00891271362959094,auto
2026-08-04T17:24:32+00:00,a6bb5cf711a94cf6b9964b4a02ecf3e0,AMAT,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:24:32+00:00,a6bb5cf711a94cf6b9964b4a02ecf3e0,AMAT,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""699407f9-8332-4d16-a822-b50391031474""],""symbol"":""AMAT""}",,,,,,auto
2026-08-04T17:24:32+00:00,a6bb5cf711a94cf6b9964b4a02ecf3e0,AMAT,"Applied Materials, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101942.34,40608.57,0.008393690651028149,auto
2026-08-04T17:24:32+00:00,f4e0fb8786e0489c9e6093203c948bd8,AMD,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:24:32+00:00,f4e0fb8786e0489c9e6093203c948bd8,AMD,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bfc414c9-9371-49fb-b0ff-151efc5329f4""],""symbol"":""AMD""}",,,,,,auto
2026-08-04T17:24:32+00:00,f4e0fb8786e0489c9e6093203c948bd8,AMD,"Advanced Micro Devices, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101942.62,40608.57,0.00839646035626918,auto
2026-08-04T17:24:32+00:00,14c2b51e10fe41999e1360d1ce211a76,GS,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:24:33+00:00,14c2b51e10fe41999e1360d1ce211a76,GS,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bb1e0d5b-23bd-4f11-8961-8931a9ccfc07""],""symbol"":""GS""}",,,,,,auto
2026-08-04T17:24:33+00:00,14c2b51e10fe41999e1360d1ce211a76,GS,"The Goldman Sachs Group, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101941.13,40608.57,0.008381721567665146,auto
2026-08-04T17:24:33+00:00,609b845363b044b7a46f3f7b0ad9c54e,MS,,sell,82.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:24:33+00:00,609b845363b044b7a46f3f7b0ad9c54e,MS,autonomous-executor,sell,82.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""82"",""held_for_orders"":""82"",""message"":""insufficient qty available for order (requested: 82, available: 0)"",""related_orders"":[""8fc541eb-e22a-44a2-9204-787212873940"",""14aa2dbb-4055-4208-865e-1fab75c0ccb4""],""symbol"":""MS""}",,,,,,auto
2026-08-04T17:24:33+00:00,609b845363b044b7a46f3f7b0ad9c54e,MS,Morgan Stanley,sell,82.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101941.13,40608.57,0.008381721567665146,auto
2026-08-04T17:29:34+00:00,1fc97d192abf4c8eae2623796f7b4e00,AMAT,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:29:35+00:00,1fc97d192abf4c8eae2623796f7b4e00,AMAT,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""699407f9-8332-4d16-a822-b50391031474""],""symbol"":""AMAT""}",,,,,,auto
2026-08-04T17:29:35+00:00,1fc97d192abf4c8eae2623796f7b4e00,AMAT,"Applied Materials, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101984.89,40608.57,0.00881458692962254,auto
2026-08-04T17:29:35+00:00,3185d868e22e47ec9db3d30a651c7cde,AMD,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:29:35+00:00,3185d868e22e47ec9db3d30a651c7cde,AMD,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bfc414c9-9371-49fb-b0ff-151efc5329f4""],""symbol"":""AMD""}",,,,,,auto
2026-08-04T17:29:35+00:00,3185d868e22e47ec9db3d30a651c7cde,AMD,"Advanced Micro Devices, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101984.89,40608.57,0.00881458692962254,auto
2026-08-04T17:29:35+00:00,3b689892ce9c41d2b4e02527979812a6,GS,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:29:36+00:00,3b689892ce9c41d2b4e02527979812a6,GS,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bb1e0d5b-23bd-4f11-8961-8931a9ccfc07""],""symbol"":""GS""}",,,,,,auto
2026-08-04T17:29:36+00:00,3b689892ce9c41d2b4e02527979812a6,GS,"The Goldman Sachs Group, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101984.89,40608.57,0.00881458692962254,auto
2026-08-04T17:29:36+00:00,455f838bda934def91256040f27027f9,MS,,sell,82.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:29:36+00:00,455f838bda934def91256040f27027f9,MS,autonomous-executor,sell,82.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""82"",""held_for_orders"":""82"",""message"":""insufficient qty available for order (requested: 82, available: 0)"",""related_orders"":[""8fc541eb-e22a-44a2-9204-787212873940"",""14aa2dbb-4055-4208-865e-1fab75c0ccb4""],""symbol"":""MS""}",,,,,,auto
2026-08-04T17:29:36+00:00,455f838bda934def91256040f27027f9,MS,Morgan Stanley,sell,82.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101989.16,40608.57,0.008856824934548502,auto
2026-08-04T17:34:37+00:00,891d217150914743a0add9ec3a4325e5,AMAT,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:34:37+00:00,891d217150914743a0add9ec3a4325e5,AMAT,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""699407f9-8332-4d16-a822-b50391031474""],""symbol"":""AMAT""}",,,,,,auto
2026-08-04T17:34:37+00:00,891d217150914743a0add9ec3a4325e5,AMAT,"Applied Materials, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101953.5,40608.57,0.008504083188492651,auto
2026-08-04T17:34:37+00:00,314d22f94ac54a5c9f07cc72853cbdc6,AMD,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:34:38+00:00,314d22f94ac54a5c9f07cc72853cbdc6,AMD,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bfc414c9-9371-49fb-b0ff-151efc5329f4""],""symbol"":""AMD""}",,,,,,auto
2026-08-04T17:34:38+00:00,314d22f94ac54a5c9f07cc72853cbdc6,AMD,"Advanced Micro Devices, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101952.12,40608.57,0.00849043249837603,auto
2026-08-04T17:34:38+00:00,92ce53d3e1814c9a8308fa8fecf0cfe4,GS,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:34:38+00:00,92ce53d3e1814c9a8308fa8fecf0cfe4,GS,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bb1e0d5b-23bd-4f11-8961-8931a9ccfc07""],""symbol"":""GS""}",,,,,,auto
2026-08-04T17:34:38+00:00,92ce53d3e1814c9a8308fa8fecf0cfe4,GS,"The Goldman Sachs Group, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101952.12,40608.57,0.00849043249837603,auto
2026-08-04T17:34:38+00:00,cea08ad59bda438da4ae3dbf5d5e3580,MS,,sell,82.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:34:39+00:00,cea08ad59bda438da4ae3dbf5d5e3580,MS,autonomous-executor,sell,82.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""82"",""held_for_orders"":""82"",""message"":""insufficient qty available for order (requested: 82, available: 0)"",""related_orders"":[""8fc541eb-e22a-44a2-9204-787212873940"",""14aa2dbb-4055-4208-865e-1fab75c0ccb4""],""symbol"":""MS""}",,,,,,auto
2026-08-04T17:34:39+00:00,cea08ad59bda438da4ae3dbf5d5e3580,MS,Morgan Stanley,sell,82.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101953.49,40608.57,0.00850398427044838,auto
2026-08-04T17:39:39+00:00,de82760c98a14a5fb9f1cc43e1432f01,AMAT,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:39:39+00:00,de82760c98a14a5fb9f1cc43e1432f01,AMAT,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""699407f9-8332-4d16-a822-b50391031474""],""symbol"":""AMAT""}",,,,,,auto
2026-08-04T17:39:39+00:00,de82760c98a14a5fb9f1cc43e1432f01,AMAT,"Applied Materials, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101997.6,40608.57,0.008940311763957137,auto
2026-08-04T17:39:39+00:00,0bed0e5094194a89a19f895c18643f69,AMD,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:39:40+00:00,0bed0e5094194a89a19f895c18643f69,AMD,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bfc414c9-9371-49fb-b0ff-151efc5329f4""],""symbol"":""AMD""}",,,,,,auto
2026-08-04T17:39:40+00:00,0bed0e5094194a89a19f895c18643f69,AMD,"Advanced Micro Devices, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101997.6,40608.57,0.008940311763957137,auto
2026-08-04T17:39:40+00:00,f731e3d0e53b43e28b14e00b2fe39b97,GS,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:39:40+00:00,f731e3d0e53b43e28b14e00b2fe39b97,GS,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bb1e0d5b-23bd-4f11-8961-8931a9ccfc07""],""symbol"":""GS""}",,,,,,auto
2026-08-04T17:39:40+00:00,f731e3d0e53b43e28b14e00b2fe39b97,GS,"The Goldman Sachs Group, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101996.51,40608.57,0.00892952969712582,auto
2026-08-04T17:39:40+00:00,2b91ed3cae4b455b8d1e8d6273c7f92e,MS,,sell,82.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:39:41+00:00,2b91ed3cae4b455b8d1e8d6273c7f92e,MS,autonomous-executor,sell,82.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""82"",""held_for_orders"":""82"",""message"":""insufficient qty available for order (requested: 82, available: 0)"",""related_orders"":[""8fc541eb-e22a-44a2-9204-787212873940"",""14aa2dbb-4055-4208-865e-1fab75c0ccb4""],""symbol"":""MS""}",,,,,,auto
2026-08-04T17:39:41+00:00,2b91ed3cae4b455b8d1e8d6273c7f92e,MS,Morgan Stanley,sell,82.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,101995.65,40608.57,0.008921022745314037,auto
2026-08-04T17:44:41+00:00,01f46563718e431a97a953e06f621062,AMAT,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:44:42+00:00,01f46563718e431a97a953e06f621062,AMAT,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""699407f9-8332-4d16-a822-b50391031474""],""symbol"":""AMAT""}",,,,,,auto
2026-08-04T17:44:42+00:00,01f46563718e431a97a953e06f621062,AMAT,"Applied Materials, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,102001.89,40608.57,0.00898274760497164,auto
2026-08-04T17:44:42+00:00,d0397b40ce2a4318bf6b22c691dd061b,AMD,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:44:42+00:00,d0397b40ce2a4318bf6b22c691dd061b,AMD,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bfc414c9-9371-49fb-b0ff-151efc5329f4""],""symbol"":""AMD""}",,,,,,auto
2026-08-04T17:44:42+00:00,d0397b40ce2a4318bf6b22c691dd061b,AMD,"Advanced Micro Devices, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,102001.89,40608.57,0.00898274760497164,auto
2026-08-04T17:44:42+00:00,be5977c5431440f08ee06b324bdd6e9a,GS,,sell,7.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
2026-08-04T17:44:43+00:00,be5977c5431440f08ee06b324bdd6e9a,GS,autonomous-executor,sell,7.0,,,rejected,"broker refused: {""available"":""0"",""code"":40310000,""existing_qty"":""7"",""held_for_orders"":""7"",""message"":""insufficient qty available for order (requested: 7, available: 0)"",""related_orders"":[""bb1e0d5b-23bd-4f11-8961-8931a9ccfc07""],""symbol"":""GS""}",,,,,,auto
2026-08-04T17:44:43+00:00,be5977c5431440f08ee06b324bdd6e9a,GS,"The Goldman Sachs Group, Inc.",sell,7.0,,,blocked_by_oms,"gate allowed but OMS rejected at sign-off (resting protective order - rests GTC, so a closed session is the right time to place it rather than a reason to wait)",US,Midday Lull,102001.49,40608.57,0.008978790883198777,auto
2026-08-04T17:44:43+00:00,f22ca9d03fc441b4a571e2dd3304b3e7,MS,,sell,82.0,,,pending_signoff,protective stop for an unprotected position,,,,,,auto
